code_id,brand,market,appliance_type,code,meaning,component,cause_category,severity,source_type,source_name,source_url
39,LG,US,refrigerator,GF,The water flow sensor is faulty or the supply pressure is low.,flow sensor,water_supply,degraded,manufacturer_listing,LG USA Support — Refrigerator Error Code List,https://www.lg.com/us/support/help-library/lg-refrigerator-error-code-list--1441392048805
43,LG,US,refrigerator,HS,The humidity sensor is open or shorted.,humidity sensor,sensor,degraded,manufacturer_listing,LG USA Support — Refrigerator Error Code List,https://www.lg.com/us/support/help-library/lg-refrigerator-error-code-list--1441392048805
44,LG,US,refrigerator,IF,The ice-maker fan is faulty.,ice maker fan,ice_maker,degraded,manufacturer_listing,LG USA Support — Refrigerator Error Code List,https://www.lg.com/us/support/help-library/lg-refrigerator-error-code-list--1441392048805
40,LG,US,refrigerator,RF,The refrigerator compartment fan motor is faulty.,refrigerator fan,fan,degraded,manufacturer_listing,LG USA Support — Refrigerator Error Code List,https://www.lg.com/us/support/help-library/lg-refrigerator-error-code-list--1441392048805
41,LG,US,refrigerator,RS,The refrigerator temperature sensor is open or shorted.,refrigerator sensor,sensor,degraded,manufacturer_listing,LG USA Support — Refrigerator Error Code List,https://www.lg.com/us/support/help-library/lg-refrigerator-error-code-list--1441392048805
42,LG,US,refrigerator,RT,The ambient room-temperature sensor is open or shorted.,ambient sensor,sensor,degraded,manufacturer_listing,LG USA Support — Refrigerator Error Code List,https://www.lg.com/us/support/help-library/lg-refrigerator-error-code-list--1441392048805
6,LG,US,washer,CE,An over-current condition was detected in the motor drive circuit.,motor control board,motor,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
5,LG,US,washer,DE,The door could not be confirmed locked before the cycle started.,door lock assembly,door_lock,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
13,LG,US,washer,DL,The door-latch switch is not reading the door as closed.,door latch switch,door_lock,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
12,LG,US,washer,E6,A foreign object or jam was detected between the drum and the pulsator.,clutch and drum,motor,degraded,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
8,LG,US,washer,FE,"Water rose past the safe threshold, indicating an overfill.",water inlet valve,water_supply,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
1,LG,US,washer,IE,"Water did not reach the required level within the fill window, indicating an inadequate supply.",water inlet valve,water_supply,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
4,LG,US,washer,LE,Motor overload protection tripped after the drive motor stalled or locked.,drive motor,motor,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
2,LG,US,washer,OE,Water was not expelled from the tub within the expected drain window.,drain pump,drainage,stop_failure,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
9,LG,US,washer,PE,The water-level pressure sensor reported a reading outside its valid range.,water level sensor,sensor,degraded,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
10,LG,US,washer,PF,Power to the washer was interrupted during a running cycle.,control board,power,informational,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
7,LG,US,washer,SUD,Excess foam was detected and the wash paused to disperse it.,detergent system,suds,degraded,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
14,LG,US,washer,TCL,Maintenance reminder that the tub-clean cycle is due.,tub,informational,informational,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
11,LG,US,washer,TE,The water-heating circuit or its thermistor is out of range.,thermistor,temperature,degraded,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
3,LG,US,washer,UE,The drum could not balance the load well enough to spin safely.,drum suspension,unbalanced,degraded,manufacturer_listing,LG USA Support — Washer Error Code List,https://www.lg.com/us/support/help-library/lg-washer-error-code-list--20150140270078
146,Maytag,US,washer,DET,No detergent cartridge is detected in the dispenser.,detergent dispenser,dispenser,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
155,Maytag,US,washer,DRN,The washer is not draining properly.,drain pump,drainage,stop_failure,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
150,Maytag,US,washer,F5E2,The door is not locking properly.,door lock assembly,door_lock,stop_failure,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
151,Maytag,US,washer,F7E1,A motor speed-sensing error was detected.,drive motor,motor,stop_failure,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
152,Maytag,US,washer,F8E1,The washer senses a low flow of water during fill.,water inlet valve,water_supply,stop_failure,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
153,Maytag,US,washer,F8E2,A problem was detected with the dispenser system.,detergent dispenser,dispenser,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
154,Maytag,US,washer,F9E1,Draining is taking longer than expected (over about eight minutes).,drain pump,drainage,stop_failure,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
156,Maytag,US,washer,HC,The hot and cold inlet hoses are connected in reverse.,inlet hoses,water_supply,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
147,Maytag,US,washer,INT,The cycle was paused or cancelled.,control system,informational,informational,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
157,Maytag,US,washer,LDL,The lid is not locking.,lid lock,door_lock,stop_failure,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
158,Maytag,US,washer,LDU,The lid cannot unlock.,lid lock,door_lock,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
159,Maytag,US,washer,LID,The lid was left open.,lid,door_lock,informational,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
145,Maytag,US,washer,LOC,"The control lock is active, disabling the panel.",control panel,informational,informational,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
160,Maytag,US,washer,OFB,The load is out of balance.,drum suspension,unbalanced,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
161,Maytag,US,washer,OL,The load is too large.,drum,unbalanced,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
162,Maytag,US,washer,PF,The wash cycle was interrupted by a power failure.,control board,power,informational,manufacturer_listing,Maytag Product Help — Error Codes in Top Load HE Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
148,Maytag,US,washer,RL,Items were detected in the drum during the Clean Washer cycle.,drum,informational,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
149,Maytag,US,washer,SUD,Too many suds were detected in the wash.,detergent system,suds,degraded,manufacturer_listing,Maytag Product Help — Error Codes in Front Load Washers,https://producthelp.maytag.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
367,Miele,UK,washer,F1,A short circuit was detected in the NTC temperature sensor.,NTC thermistor,sensor,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
369,Miele,UK,washer,F10,A water intake fault was detected.,water inlet valve,water_supply,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
392,Miele,UK,washer,F100,A communication link failure was detected.,control board,communication,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
393,Miele,UK,washer,F104,Low voltage is reaching the drive.,inverter drive,power,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
370,Miele,UK,washer,F11,The machine is having difficulty draining.,drain pump,drainage,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
371,Miele,UK,washer,F15,A fault was detected in the hot water intake.,hot inlet valve,water_supply,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
372,Miele,UK,washer,F16,Excess detergent (over-foaming) was detected.,foam detection,suds,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
373,Miele,UK,washer,F19,The flow meter is turning too slowly.,flow meter,sensor,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
368,Miele,UK,washer,F2,An open circuit or fault was detected in the NTC temperature sensor.,NTC thermistor,sensor,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
374,Miele,UK,washer,F20,A heating malfunction was detected.,heating element,heating,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
375,Miele,UK,washer,F29,The steam heater is inactive.,steam generator,heating,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
376,Miele,UK,washer,F34,The door is failing to lock.,door latch,door_lock,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
377,Miele,UK,washer,F35,The door is failing to unlock.,door latch,door_lock,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
378,Miele,UK,washer,F39,A failure was detected in the electronic unit.,control board,control_board,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
379,Miele,UK,washer,F41,Faulty electronic memory is returning incorrect data.,memory module,control_board,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
380,Miele,UK,washer,F43,The appliance model is not programmed in the control.,control board,control_board,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
381,Miele,UK,washer,F45,The flash RAM is defective.,flash RAM,control_board,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
382,Miele,UK,washer,F50,A drive fault was detected.,motor drive inverter,motor,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
383,Miele,UK,washer,F51,A level-switch or pressure-sensor fault was detected.,pressure switch,sensor,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
384,Miele,UK,washer,F53,A speed sensor (tachometer) fault was detected.,tachometer,sensor,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
385,Miele,UK,washer,F56,The final spin speed stayed below 400 rpm.,spin assembly,motor,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
386,Miele,UK,washer,F62,The program selector is defective.,program selector,control_board,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
387,Miele,UK,washer,F63,A failure was detected in the water path control unit.,water control module,water_supply,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
388,Miele,UK,washer,F65,The drum lighting cap is missing.,drum illumination cap,informational,informational,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
389,Miele,UK,washer,F81,Steam is inactive in the heater unit.,steam module,heating,degraded,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
390,Miele,UK,washer,F83,Excessive temperature was detected in the heater unit.,heating element,temperature,stop_failure,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
391,Miele,UK,washer,F92,A hygiene warning: risk of bacterial contamination from low-temperature washing.,hygiene monitoring,informational,informational,aggregator_listing,Domex UK — Miele Washing Machine Fault Codes,https://www.domex-uk.co.uk/help-advice/miele-washing-machine-fault-codes/
100,Samsung,US,dishwasher,1E,"A clogged filter (Waterwall models) or heater over-temperature (Rotary models), depending on model.",filter and heater,filter,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
101,Samsung,US,dishwasher,3C,A drain-pump operation fault was detected.,drain pump,motor,stop_failure,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
102,Samsung,US,dishwasher,3E,Incoming water is hotter than the allowed limit.,water supply,water_supply,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
103,Samsung,US,dishwasher,4C,The water supply is inadequate in pressure or temperature.,water inlet valve,water_supply,stop_failure,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
104,Samsung,US,dishwasher,5C,The dishwasher cannot drain.,drain pump,drainage,stop_failure,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
105,Samsung,US,dishwasher,7E,The Waterwall reflector is not moving correctly.,waterwall reflector,motor,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
106,Samsung,US,dishwasher,9E,The water level inside the tub is too low.,water level sensor,water_supply,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
107,Samsung,US,dishwasher,BE,A panel button is being sensed as stuck.,control panel,control_board,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
108,Samsung,US,dishwasher,CE,A communication fault occurred in the control electronics.,control board,communication,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
109,Samsung,US,dishwasher,HC,The water overheated beyond the safe limit.,heating element,heating,stop_failure,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
110,Samsung,US,dishwasher,HE,The heater temperature-detection circuit is faulty.,temperature sensor,heating,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
111,Samsung,US,dishwasher,LC,The leak sensor detected moisture.,leak sensor,leak,stop_failure,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
112,Samsung,US,dishwasher,OC,The water level is above the allowed maximum.,water level sensor,water_supply,stop_failure,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
113,Samsung,US,dishwasher,TE,The temperature sensor is reading incorrectly.,temperature sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Dishwasher Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10004499/
83,Samsung,US,dryer,3C,A drive-motor fault was detected.,drive motor,motor,stop_failure,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
72,Samsung,US,dryer,9C1,The voltage supplied to the dryer is abnormal.,power supply,power,stop_failure,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
77,Samsung,US,dryer,AC,Internal control modules cannot communicate with each other.,control board,communication,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
73,Samsung,US,dryer,BE,A control-panel button is being sensed as stuck.,control panel,control_board,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
80,Samsung,US,dryer,C80,The exhaust vent is roughly eighty percent blocked.,exhaust vent,ventilation,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
81,Samsung,US,dryer,C90,The exhaust vent is more than ninety percent blocked.,exhaust vent,ventilation,stop_failure,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
79,Samsung,US,dryer,CLG,The exhaust vent is clogged.,exhaust vent,ventilation,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
82,Samsung,US,dryer,CT,The ambient temperature is outside the operating range.,temperature regulation,temperature,informational,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
74,Samsung,US,dryer,DC,"A fault was detected with the door, latch, or door sensor.",door assembly,door_lock,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
78,Samsung,US,dryer,FC,The power-source frequency is invalid.,power supply,power,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
76,Samsung,US,dryer,HC,The dryer is overheating.,heating element,heating,stop_failure,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
85,Samsung,US,dryer,HC2,A gas-ignition fault was detected on gas models.,gas igniter,gas,stop_failure,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
84,Samsung,US,dryer,OD,The load did not dry within the expected time.,moisture sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
75,Samsung,US,dryer,TS,The temperature-sensing circuit reported a fault.,temperature sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Dryer Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10001006/
86,Samsung,US,refrigerator,21E,The freezer fan is not rotating as sensed by the control.,freezer fan,fan,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
87,Samsung,US,refrigerator,22E,"The fridge fan is faulty, sometimes following a door left open.",fridge fan,fan,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
96,Samsung,US,refrigerator,33E,The ice-pipe heater reported a fault.,ice pipe heater,ice_maker,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
97,Samsung,US,refrigerator,39E,The ice-maker function reported a fault.,ice maker,ice_maker,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
98,Samsung,US,refrigerator,40E,The ice-room fan reported a fault.,ice room fan,fan,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
94,Samsung,US,refrigerator,5E,The fridge defrost sensor reported a fault.,defrost sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
88,Samsung,US,refrigerator,76C,Water was detected in the autofill compartment.,autofill assembly,leak,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
90,Samsung,US,refrigerator,83E,The compressor drew abnormal current.,compressor,compressor,stop_failure,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
99,Samsung,US,refrigerator,84C,The compressor is locked.,compressor,compressor,stop_failure,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
89,Samsung,US,refrigerator,85C,Low voltage was detected at the power source.,power supply,power,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
91,Samsung,US,refrigerator,85E,The compressor experienced an undervoltage (brown-out) condition.,compressor,compressor,stop_failure,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
92,Samsung,US,refrigerator,86E,The compressor experienced an overvoltage (surge) condition.,compressor,compressor,stop_failure,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
95,Samsung,US,refrigerator,8E,The freezer ice-maker sensor reported a fault.,ice maker sensor,ice_maker,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
93,Samsung,US,refrigerator,PCER,A communication fault occurred between internal components.,control board,communication,degraded,manufacturer_listing,Samsung US Support — Refrigerator Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10007315/
303,Samsung,UK,washer,11E,A low water level was detected during operation.,water level sensor,water_supply,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
304,Samsung,UK,washer,12E,A control-panel button fault was detected.,control panel,control_board,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
305,Samsung,UK,washer,13E,A signal communication fault was detected.,control board,communication,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
294,Samsung,UK,washer,1C,The water-level sensor reported a fault.,water level sensor,sensor,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
62,Samsung,US,washer,1C,The water-level sensor or leak detection reported a fault.,water level sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
295,Samsung,UK,washer,3C,A drive-motor fault was detected.,drive motor,motor,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
64,Samsung,US,washer,3C,A drive-motor fault was detected.,drive motor,motor,stop_failure,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
296,Samsung,UK,washer,3CP,An electronic control fault was detected.,control board,control_board,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
297,Samsung,UK,washer,4C,The washer is not receiving water correctly during fill.,water inlet valve,water_supply,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
57,Samsung,US,washer,4C,The washer is not receiving water correctly during fill.,water inlet valve,water_supply,stop_failure,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
298,Samsung,UK,washer,4C2,"The incoming water is running hot, indicating a hot-tap connection.",supply hoses,water_supply,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
58,Samsung,US,washer,4C2,"The cold supply line is running unexpectedly hot, indicating reversed hoses.",supply hoses,water_supply,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
299,Samsung,UK,washer,5C,The washer cannot drain the water away.,drain pump,drainage,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
56,Samsung,US,washer,5C,"Water is not leaving the tub at the expected rate, or at all.",drain pump,drainage,stop_failure,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
300,Samsung,UK,washer,6E,The water heater is malfunctioning.,heating element,heating,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
301,Samsung,UK,washer,8C,The vibration (MEMS) sensor reported a fault.,vibration sensor,sensor,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
